Genus	Basepaws_WGS1.DOWNSAMPLE_1M	Basepaws_WGS2.DOWNSAMPLE_1M	Bristle1.DOWNSAMPLE_1M	Kean5.DOWNSAMPLE_1M	Kean6a.DOWNSAMPLE_1M	Kean6b.DOWNSAMPLE_1M	Nebula_lcWGS.DOWNSAMPLE_1M	Ombre5.DOWNSAMPLE_1M	Ombre6.DOWNSAMPLE_1M	PetQCheck1.DOWNSAMPLE_1M	PetQCheck2.DOWNSAMPLE_1M	PetQCheck3.DOWNSAMPLE_1M	PetQCheck4.DOWNSAMPLE_1M	Psomagen1a.DOWNSAMPLE_1M	Psomagen1b.DOWNSAMPLE_1M	Psomagen2.DOWNSAMPLE_1M	Psomagen3.DOWNSAMPLE_1M	Psomagen4.DOWNSAMPLE_1M	SequencingDotCom_WGS.DOWNSAMPLE_1M	thryve2.DOWNSAMPLE_1M	thryve3a.DOWNSAMPLE_1M	thryve3b.DOWNSAMPLE_1M	thryve4.DOWNSAMPLE_1M	uBiome_Fecal2013.DOWNSAMPLE_1M	uBiome_Fecal2014.DOWNSAMPLE_1M	uBiome_Fecal2019.DOWNSAMPLE_1M	uBiome_Oral2014.DOWNSAMPLE_1M	uBiome_Oral2019.DOWNSAMPLE_1M	Veritas_WGS-DOWNSAMPLE_1M
Cytophaga	2	17	2	0	0	4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0
Aquirufa	1	33	0	1	0	2	0	0	0	0	0	0	0	0	3	4	2	1	0	0	0	0	0	3	0	7	0	0	0
Flammeovirga	34	79	2	0	0	21	1	0	0	0	0	0	0	0	13	52	16	7	0	0	0	1	0	0	0	1	0	2	0
Bernardetia	19	22	0	0	2	5	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	7	0	1	0	0	0
Fulvivirga	19	87	2	2	19	18	1	0	0	0	0	0	0	4	14	14	16	12	1	2	2	5	2	0	0	2	0	0	0
Persicobacter	11	25	0	0	4	1	0	0	0	0	0	0	0	1	4	8	6	6	0	0	0	0	0	0	0	0	0	1	0
Mangrovivirga	8	21	0	1	0	9	0	0	0	0	0	0	0	0	6	6	2	2	0	0	0	0	0	0	0	0	0	0	0
Marivirga	5	18	0	1	1	5	1	0	0	0	0	0	0	0	2	2	1	7	1	0	0	1	0	0	0	0	0	0	0
Reichenbachiella	5	40	1	1	1	2	3	0	0	0	0	0	0	1	1	1	0	3	0	0	0	0	0	0	0	0	0	0	0
CandidatusCardinium	3	13	0	0	9	5	0	0	0	0	0	0	0	3	5	5	3	2	0	0	0	0	0	3	0	0	0	0	0
CandidatusAmoebophilus	1	30	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0
Pedobacter	95	201	7	0	2	45	5	0	0	0	0	0	0	0	41	51	35	56	0	0	0	0	0	0	0	0	0	0	0
Sphingobacterium	90	290	8	2	5	67	11	0	0	0	0	0	1	0	48	70	45	47	0	0	0	0	0	1	0	0	0	0	0
Mucilaginibacter	55	202	4	1	0	100	9	0	0	0	0	0	0	0	69	95	77	84	0	0	0	0	0	0	0	0	0	0	0
Olivibacter	19	30	0	1	0	18	1	0	0	0	0	0	0	0	27	31	23	25	0	1	0	0	0	0	0	0	0	1	0
Solitalea	13	41	1	0	0	7	1	0	0	0	0	0	0	0	8	7	3	3	0	0	0	0	0	1	0	0	0	0	0
Pseudopedobacter	7	13	1	0	0	11	0	0	0	0	0	0	1	2	10	17	8	7	0	0	1	0	0	0	0	0	1	1	0
Chitinophaga	32	118	6	1	2	58	9	1	0	1	0	0	0	0	42	49	45	48	2	1	0	0	0	0	0	0	0	1	0
Arachidicoccus	22	69	1	0	3	15	2	0	0	0	0	0	0	1	16	10	10	20	0	0	0	0	0	0	0	0	0	1	0
Ferruginibacter	11	13	3	0	0	3	0	0	0	0	0	0	0	1	3	2	3	5	0	0	0	0	0	5	0	0	0	0	0
Lacibacter	10	15	0	0	0	9	0	0	0	0	0	0	0	0	14	13	4	2	0	0	0	0	0	0	0	0	0	0	0
Niastella	8	11	0	0	0	2	0	0	0	0	0	0	0	0	4	6	2	9	0	0	0	0	0	0	0	0	0	0	0
Flavisolibacter	6	31	0	0	0	1	1	0	0	0	0	0	0	0	3	7	4	4	0	0	0	0	0	0	0	4	0	0	0
Filimonas	5	7	0	0	0	1	0	0	0	0	0	0	0	0	0	5	3	3	0	0	0	0	0	0	0	0	0	0	0
Flavihumibacter	5	25	0	0	0	10	1	0	0	0	0	0	0	0	7	12	5	5	0	0	0	0	0	0	0	0	0	0	0
Pseudobacter	5	12	0	0	0	16	0	0	0	0	0	0	0	0	28	20	13	6	0	0	0	0	0	0	0	0	0	1	0
Niabella	4	36	1	8	28	8	0	1	0	0	1	0	0	17	4	4	7	4	0	0	0	3	1	82	4	9	0	3	0
Paraflavitalea	4	15	0	0	0	2	0	0	0	0	0	0	0	0	0	3	6	3	0	0	0	0	0	0	0	0	0	0	0
Pseudocnuella	4	18	0	1	7	4	0	0	0	0	0	0	0	1	2	4	6	6	0	0	0	0	0	0	0	1	0	0	0
Panacibacter	3	11	0	0	0	2	0	0	0	0	0	0	0	0	2	3	4	2	0	0	0	0	0	0	0	0	0	0	0
Sediminibacterium	2	5	0	0	0	3	0	0	0	0	0	0	0	1	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0
Phnomibacter	2	12	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	5	0	0	0	0	0	0	0	0	0	0	0
Aureispira	6	10	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0
Saprospira	2	9	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0
Haliscomenobacter	1	27	1	0	6	6	2	0	0	0	0	0	0	2	7	5	3	6	0	0	0	0	0	1	0	0	0	2	0
CandidatusSulfidibacterium	5	14	1	0	1	4	1	0	0	0	0	0	0	1	3	3	1	4	0	0	0	0	0	0	0	0	0	0	0
Rhodothermus	2	20	1	4	14	14	1	0	0	0	0	0	0	4	9	10	11	21	0	0	0	0	0	0	0	0	0	0	0
Salinibacter	1	25	0	6	20	6	0	0	0	0	0	1	0	6	3	6	6	9	0	0	0	0	0	0	0	0	0	0	0
Pelodictyon	8	9	0	0	0	6	3	0	0	0	0	0	0	0	0	2	18	17	0	0	0	0	0	0	0	0	0	0	0
Chlorobium	1	15	0	0	0	9	0	0	0	0	0	0	0	0	7	9	18	16	0	0	0	0	0	0	0	0	0	1	0
Chlorobaculum	2	45	1	0	0	16	3	0	0	0	0	0	0	0	9	16	17	15	0	0	0	0	0	0	0	1	0	1	0
Prosthecochloris	1	41	1	0	0	15	1	0	0	0	0	0	0	0	12	13	17	32	0	0	0	0	0	0	0	0	0	0	0
Ignavibacterium	3	9	0	1	0	3	0	0	0	0	0	0	0	0	2	2	2	2	0	0	0	0	0	0	0	0	0	3	0
Melioribacter	2	4	0	1	3	5	0	2	0	0	0	0	0	0	3	5	7	4	0	8	9	14	0	6	2	6	0	2	0
CandidatusCyclonatronum	1	6	2	0	1	6	0	0	0	0	0	0	1	0	1	4	3	3	0	0	0	0	0	0	0	0	0	0	0
Gemmatimonas	8	37	0	0	0	13	1	0	0	0	0	0	0	0	8	7	14	19	0	0	0	0	1	5	0	2	0	2	0
Gemmatirosa	1	23	0	0	1	6	1	0	0	0	0	0	0	0	7	4	11	14	0	0	0	0	0	0	0	0	0	0	0
CandidatusCloacimonas	3	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
Fibrobacter	1	11	0	4	3	9	0	0	0	3	0	5	1	3	7	9	10	17	0	0	0	1	0	11	1	0	0	2	0
Leptospira	450	0	1	4	9	0	3	0	0	0	0	1	0	2	23	0	0	0	3	0	0	0	0	0	0	0	0	0	0
Turneriella	1	0	0	1	2	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	3	0	0	0
Borrelia	109	0	1	0	0	0	1	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Borreliella	20	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Treponema	50	0	99	0	0	0	13	0	0	0	0	0	0	0	102	0	0	0	14	0	0	0	0	0	0	1	1	6	0
Brucepastera	2	0	2	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Thiospirochaeta	9	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Spirochaeta	7	0	0	1	0	0	1	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Salinispira	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Oceanispirochaeta	2	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sediminispirochaeta	1	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Breznakiella	3	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gracilinema	3	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sphaerochaeta	2	0	0	0	0	0	1	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Brachyspira	54	0	2	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Gimesia	43	0	0	0	0	0	4	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	1	0	0	6	16	0
Symmachiella	5	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Planctomyces	4	0	0	1	2	0	2	0	0	0	0	0	0	1	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Planctopirus	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Maioricimonas	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Caulifigura	2	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Crateriforma	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Calycomorphotria	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bremerella	11	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Stieleria	8	0	1	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	2	0
Pirellula	6	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Aureliella	4	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rosistilla	4	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Roseimaritima	3	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rubripirellula	2	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Blastopirellula	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mariniblastus	1	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lignipirellula	1	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Anatilimnocola	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Aeoliella	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bythopirellula	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lacipirellula	1	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pirellulimonas	1	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Thermogutta	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Aquisphaera	9	0	0	0	0	0	0	0	0	0	0	1	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Singulisphaera	5	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tautonia	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Paludisphaera	2	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Isosphaera	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gemmata	5	0	2	0	0	0	1	0	0	0	0	0	0	0	8	0	0	0	2	0	0	0	0	0	0	0	0	0	0
Telmatocola	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Limnoglobus	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Urbifossiella	3	0	2	0	0	0	1	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Frigoriglobus	2	0	0	0	0	0	2	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Limihaloglobus	3	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sedimentisphaera	2	0	0	1	0	0	1	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Anaerohalosphaera	3	0	0	0	0	0	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mucisphaera	3	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Phycisphaera	2	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Poriferisphaera	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
CandidatusUabimicrobium	3	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CandidatusKuenenia	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CandidatusProtochlamydia	6	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Neochlamydia	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Parachlamydia	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Waddlia	5	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CandidatusRhabdochlamydia	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Simkania	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Criblamydia	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Chlamydia	18	0	1	0	1	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	1	0	10	0
Chlamydiifrater	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Luteolibacter	4	0	2	2	20	0	2	0	0	0	0	0	0	4	8	0	0	0	0	0	1	0	0	0	0	0	0	1	0
Roseimicrobium	4	0	1	6	15	0	0	0	0	0	0	0	0	3	4	0	0	0	0	1	0	0	0	0	2	2	0	0	0
Sulfuriroseicoccus	3	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Verrucomicrobium	2	0	0	6	20	0	0	0	0	0	0	0	0	3	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Akkermansia	9	0	0	18866	72991	0	3	1405	88	0	0	0	0	9281	8763	0	0	0	0	497	2293	2820	8919	2141	207	0	0	0	0
Ereboglobus	3	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Horticoccus	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Opitutus	1	0	0	0	0	0	1	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lacunisphaera	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nibricoccus	1	0	0	0	0	0	2	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Methylacidiphilum	7	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Methylacidimicrobium	3	0	0	1	8	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0
CandidatusXiphinematobacter	1	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Kiritimatiella	1	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0
Tichowtungia	1	0	0	2	12	0	0	0	0	0	0	3	1	5	6	0	0	0	0	0	0	0	0	0	0	3	0	11	0
CandidatusVelamenicoccus	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Fusobacterium	139	0	728	1	1	0	181	0	0	407	360	764	13	4	45	0	0	0	132	0	0	0	0	1	1	0	259	10170	6
Cetobacterium	5	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ilyobacter	4	0	0	0	1	0	0	0	0	0	0	1	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Leptotrichia	46	0	175	0	2	0	29	0	0	0	0	0	0	1	32	0	0	0	20	0	0	0	0	0	0	0	78	2790	1
Streptobacillus	9	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	4	0
Sebaldella	6	0	2	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sneathia	6	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	7	0
Pseudoleptotrichia	6	0	26	0	0	0	4	0	0	0	0	0	0	0	6	0	0	0	10	0	0	0	0	0	0	0	3	5	0
Tepiditoga	15	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Oceanotoga	10	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Marinitoga	9	0	1	0	0	0	2	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Defluviitoga	5	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Petrotoga	3	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Thermosipho	12	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Fervidobacterium	5	0	1	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Thermotoga	6	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pseudothermotoga	4	0	1	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Kosmotoga	2	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Athalassotoga	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Edaphobacter	6	0	0	1	0	0	1	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	4	1	1	0	4	0
Terriglobus	4	0	0	0	0	0	1	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acidisarcina	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Granulicella	1	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Occallatibacter	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Alloacidobacterium	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Paludibaculum	2	0	0	0	0	0	0	0	0	1	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sulfidibacter	6	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Thermotomaculum	1	0	0	1	2	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Luteitalea	4	0	0	0	0	0	1	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Chloracidobacterium	3	0	0	0	1	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hydrogenobacter	5	0	0	0	1	0	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Thermocrinis	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hydrogenobaculum	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Aquifex	1	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Persephonella	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sulfurihydrogenibium	3	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Thermosulfidibacter	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Desulfurobacterium	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Thermovibrio	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Deferribacter	7	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Denitrovibrio	4	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Geovibrio	2	0	0	0	1	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	2	0	0	0
Flexistipes	6	0	0	1	1	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Mucispirillum	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Calditerrivibrio	2	0	0	0	0	0	2	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	4	0	1	0	0	0
Thermodesulfobacterium	9	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Thermodesulfatator	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Caldimicrobium	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nitrospira	5	0	3	0	0	0	3	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	2	0	3	0
Leptospirillum	4	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Thermodesulfovibrio	4	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dissulfurispira	2	0	0	0	1	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dictyoglomus	12	0	0	0	0	0	0	0	0	0	0	1	0	0	5	0	0	0	0	0	0	0	1	0	0	0	0	0	0
CandidatusBabela	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CandidatusChromulinivorax	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CandidatusAbsconditicoccus	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
CandidatusNanosynbacter	1	0	10	0	1	0	24	0	0	0	1	1	0	0	0	0	0	0	5	0	0	0	0	2	0	0	15	735	0
CandidatusSaccharimonas	1	0	0	0	5	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	17	0	3	44	7	0
CandidatusBipolaricaulis	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fretibacterium	4	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cloacibacillus	2	0	0	0	1	0	0	0	0	0	0	1	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acetomicrobium	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Aminobacterium	1	0	0	0	4	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Pyramidobacter	1	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Elusimicrobium	5	0	0	0	0	0	0	0	0	2	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Endomicrobium	3	0	0	2	2	0	2	0	0	0	0	0	0	2	6	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Atribacter	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	2	0
Caldisericum	4	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Desulfurispirillum	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	3	0
